QueryPertID,GeneID,Symbol,Validation,Pct,pQSARCorr_r,NCI60_r,PSP_r,Probability_L,Probability_Q,Probability_LQ,Probability_NCI60,Probability_PSP
BRD-K28936863,154,ADRB2,pQSAR,0.01,0.7726,,,0.8043,0.9169,0.9983,0.5,0.5
BRD-K28936863,3269,HRH1,Known,0.043,0.7726,,,0.703,0.9169,0.9975,0.5,0.5
BRD-K29173907,1577,CYP3A5,StructureLikely,0.0019,0.7561,,,0.884,0.9091,0.9987,0.5,0.5
BRD-K29173907,190,NR0B1,StructureLikely,0.804,0.5585,,,0.3085,0.7545,0.8106,0.5,0.5
BRD-K29173907,2099,ESR1,pQSAR,0.0022,0.7772,,,0.8783,0.919,0.999,0.5,0.5
BRD-K29173907,2908,NR3C1,Known,0.0005,0.8475,,,0.9259,0.9453,0.9998,0.5,0.5
BRD-K29173907,301,ANXA1,StructureLikely,0.0236,0.8097,,,0.7486,0.9323,0.9988,0.5,0.5
BRD-K29173907,367,AR,StructureLikely,0.7049,0.7719,,,0.3527,0.9166,0.9922,0.5,0.5
BRD-K29173907,5770,PTPN1,pQSAR,0.0093,0.6227,,,0.8086,0.8185,0.9843,0.5,0.5
BRD-K29173907,866,SERPINA6,StructureLikely,0.0056,0.8093,,,0.8361,0.9322,0.9992,0.5,0.5
BRD-K29359156,1432,MAPK14,pQSAR,0.0066,0.6838,,,0.8276,0.8666,0.9943,0.5,0.5
BRD-K29359156,150,ADRA2A,pQSAR,0.004,0.6125,,,0.8525,0.8092,0.9855,0.5,0.5
BRD-K29359156,2565,GABRG1,pQSAR,0.0035,0.6269,,,0.8586,0.8222,0.9888,0.5,0.5
BRD-K29530284,2099,ESR1,pQSAR,0.0063,0.6285,,,0.83,0.8236,0.9871,0.5,0.5
BRD-K29530284,5743,PTGS2,pQSAR,0.0005,0.671,,0.491,0.9259,0.8575,0.9966,0.5,0.6622
BRD-K29582115,1128,CHRM1,Known,0.4924,0.8065,,,0.4319,0.9311,0.9964,0.5,0.5
BRD-K29582115,1131,CHRM3,Known,0.004,0.8065,,,0.8525,0.9311,0.9992,0.5,0.5
BRD-K29582115,150,ADRA2A,Known,0.4973,0.8065,,,0.4301,0.9311,0.9964,0.5,0.5
BRD-K29582115,152,ADRA2C,Known,0.7789,0.8065,,,0.3206,0.9311,0.9949,0.5,0.5
BRD-K29582115,154,ADRB2,pQSAR,0.0033,0.7401,,,0.8613,0.9009,0.998,0.5,0.5
BRD-K29582115,1812,DRD1,Known,0.2949,0.8065,,,0.5092,0.9311,0.9972,0.5,0.5
BRD-K29582115,3269,HRH1,Known,0.0236,0.8065,,,0.7486,0.9311,0.9987,0.5,0.5
BRD-K29582115,3358,HTR2C,Known,0.9253,0.8065,,,0.2287,0.9311,0.9927,0.5,0.5
BRD-K29582115,4128,MAOA,pQSAR,0.0077,0.6583,,,0.8192,0.848,0.9913,0.5,0.5
BRD-K29653726,2554,GABRA1,Known,0.8622,0.6884,,,0.2762,0.8697,0.9648,0.5,0.5
BRD-K29653726,2558,GABRA5,Known,0.7569,0.665,,,0.3306,0.853,0.9589,0.5,0.5
BRD-K29653726,2562,GABRB3,Known,0.4091,0.665,,,0.4627,0.853,0.9727,0.5,0.5
BRD-K29653726,2565,GABRG1,Known,0.6638,0.665,,,0.3689,0.853,0.9637,0.5,0.5
BRD-K29653726,2568,GABRP,Known,0.6131,0.665,,,0.388,0.853,0.9658,0.5,0.5
BRD-K29653726,760,CA2,Known,0.0969,0.6243,,,0.6318,0.8199,0.97,0.5,0.5
BRD-K29653726,771,CA12,Known,0.8247,0.6222,,,0.2978,0.818,0.9156,0.5,0.5
BRD-K29905972,1577,CYP3A5,Known,0.1611,0.5777,0.4769,-0.1854,0.5805,0.7751,0.9312,0.6956,0.2676
BRD-K29905972,2321,FLT1,Known,0.3729,0.608,0.5171,0.1438,0.4767,0.8051,0.9398,0.7161,0.4529
BRD-K29905972,2324,FLT4,Known,0.8041,0.608,0.5171,0.1438,0.3084,0.8051,0.9008,0.7161,0.4529
BRD-K29905972,3791,KDR,Known,0.8807,0.608,0.5171,0.6557,0.2641,0.8051,0.8851,0.7161,0.7469
BRD-K29905972,3815,KIT,Known,0.0488,0.608,0.5171,0.2831,0.6927,0.8051,0.9688,0.7161,0.5392
BRD-K29905972,5159,PDGFRB,Known,0.2942,0.608,0.5171,0.6557,0.5095,0.8051,0.9452,0.7161,0.7469
BRD-K29950728,2099,ESR1,Known,0.0522,0.595,,,0.6871,0.7926,0.9615,0.5,0.5
BRD-K29983336,2322,FLT3,pQSAR,0.0101,0.6468,,,0.8037,0.8389,0.9888,0.5,0.5
BRD-K29983336,5159,PDGFRB,pQSAR,0.0093,0.7048,,,0.8086,0.8804,0.9954,0.5,0.5
BRD-K30189597,1956,EGFR,pQSAR,0.0022,0.6725,,,0.8783,0.8586,0.995,0.5,0.5
BRD-K30189597,3932,LCK,pQSAR,0.0007,0.7282,,,0.9168,0.8944,0.9985,0.5,0.5
BRD-K30189597,6850,SYK,Known,0.003,0.598,,,0.8654,0.7955,0.9834,0.5,0.5
BRD-K30197592,152,ADRA2C,pQSAR,0.0054,0.6341,,,0.838,0.8284,0.9886,0.5,0.5
BRD-K30197592,3358,HTR2C,Known,0.6997,0.5752,,,0.3548,0.7725,0.8661,0.5,0.5
BRD-K30207000,1577,CYP3A5,Known,0.4024,0.8043,,,0.4653,0.9303,0.9967,0.5,0.5
BRD-K30207000,190,NR0B1,Known,0.4183,0.5492,,,0.4592,0.744,0.8583,0.5,0.5
BRD-K30207000,2908,NR3C1,Known,0.2422,0.8383,,,0.534,0.9423,0.9984,0.5,0.5
BRD-K30207000,301,ANXA1,Known,0.9116,0.809,,,0.2408,0.9321,0.9933,0.5,0.5
BRD-K30207000,866,SERPINA6,StructureLikely,0.8565,0.8348,,,0.2797,0.9412,0.9961,0.5,0.5
BRD-K30240666,10682,EBP,pQSAR,0.0088,0.6383,,,0.8117,0.8319,0.9877,0.5,0.5
BRD-K30240666,1577,CYP3A5,pQSAR,0.0034,0.7351,,,0.8599,0.8982,0.9978,0.5,0.5
BRD-K30240666,2030,SLC29A1,pQSAR,0.0019,0.6983,,,0.884,0.8763,0.9968,0.5,0.5
BRD-K30240666,2099,ESR1,pQSAR,0.0037,0.6881,,,0.8561,0.8695,0.9955,0.5,0.5
BRD-K30240666,3269,HRH1,Known,0.0468,0.8172,,,0.6961,0.9351,0.9987,0.5,0.5
BRD-K30296925,5580,PRKCD,pQSAR,0.0007,0.6268,-0.0064,,0.9168,0.8221,0.9928,0.4109,0.5
BRD-K30466858,1457,CSNK2A1,Known,0.1663,0.8155,0.1121,,0.577,0.9345,0.998,0.4827,0.5
BRD-K30466858,231,AKR1B1,Known,0.5173,0.7928,,,0.4229,0.9257,0.9955,0.5,0.5
BRD-K30466858,23621,BACE1,Known,0.9569,0.7863,,,0.1928,0.923,0.9884,0.5,0.5
BRD-K30466858,2932,GSK3B,Known,0.2136,0.6197,0.4402,,0.549,0.8158,0.9588,0.6762,0.5
BRD-K30466858,4835,NQO2,pQSAR,0.0015,0.6102,-0.1945,,0.8927,0.8071,0.9886,0.3054,0.5
BRD-K30466858,5578,PRKCA,Known,0.5639,0.7955,0.3149,,0.406,0.9268,0.9954,0.6056,0.5
BRD-K30466858,5579,PRKCB,Known,0.2104,0.8282,-0.0217,,0.5507,0.939,0.9982,0.4019,0.5
BRD-K30466858,6850,SYK,Known,0.6541,0.7612,0.3675,,0.3726,0.9116,0.9915,0.6359,0.5
BRD-K30466858,760,CA2,Known,0.3879,0.6933,-0.2449,,0.4708,0.873,0.9825,0.2798,0.5
BRD-K30466858,771,CA12,Known,0.4846,0.7933,-0.1588,,0.4347,0.9259,0.9957,0.3243,0.5
BRD-K30618791,1017,CDK2,PSP,0.6267,0.6575,,0.808,0.383,0.8473,0.9612,0.5,0.8116
BRD-K30618791,25,ABL1,PSP,0.2435,0.5639,,0.808,0.5334,0.7604,0.9047,0.5,0.8116
BRD-K30618791,5243,ABCB1,StructureLikely,0.2826,0.5934,,0.4292,0.5147,0.791,0.9335,0.5,0.6271
BRD-K30618791,5604,MAP2K1,PSP,0.5282,0.5528,,0.808,0.4189,0.7481,0.8496,0.5,0.8116
BRD-K30618791,5605,MAP2K2,PSP,0.1281,0.5528,,0.808,0.6044,0.7481,0.909,0.5,0.8116
BRD-K30618791,7099,TLR4,StructureLikely,0.0359,0.5158,,,0.7173,0.7042,0.8933,0.5,0.5
BRD-K30649484,150,ADRA2A,pQSAR,0.0014,0.6523,,,0.8951,0.8433,0.9941,0.5,0.5
BRD-K30649484,1728,NQO1,pQSAR,0.0051,0.6058,,,0.8408,0.803,0.9829,0.5,0.5
BRD-K30649484,5465,PPARA,pQSAR,0.0037,0.6204,,,0.8561,0.8164,0.9874,0.5,0.5
BRD-K30649484,5479,PPIB,pQSAR,0.0044,0.7048,,,0.848,0.8804,0.9963,0.5,0.5
BRD-K30649484,760,CA2,Known,0.0063,0.7952,,,0.83,0.9267,0.999,0.5,0.5
BRD-K30649484,771,CA12,Known,0.7801,0.7952,,,0.32,0.9267,0.9939,0.5,0.5
BRD-K30697463,2908,NR3C1,Known,0.0005,0.8697,,,0.9259,0.9517,0.9998,0.5,0.5
BRD-K30697463,301,ANXA1,pQSAR,0.0088,0.8309,,,0.8117,0.9399,0.9993,0.5,0.5
BRD-K30697463,866,SERPINA6,pQSAR,0.0061,0.8697,,,0.8317,0.9517,0.9997,0.5,0.5
BRD-K30867024,2261,FGFR3,pQSAR,0.0037,0.662,,,0.8561,0.8508,0.9933,0.5,0.5
BRD-K30867024,25,ABL1,pQSAR,0.0107,0.6134,,,0.8003,0.8101,0.9812,0.5,0.5
BRD-K30984264,1017,CDK2,Known,0.046,0.697,,,0.6975,0.8754,0.9919,0.5,0.5
BRD-K31268420,2931,GSK3A,Known,0.2934,0.5262,,,0.5099,0.717,0.8328,0.5,0.5
BRD-K31268420,983,CDK1,Known,0.2359,0.588,,,0.5372,0.7856,0.9327,0.5,0.5
BRD-K31283835,3717,JAK2,Known,0.301,0.5947,,,0.5065,0.7923,0.9332,0.5,0.5
BRD-K31283835,3718,JAK3,Known,0.633,0.5947,,,0.3806,0.7923,0.9044,0.5,0.5
BRD-K31342827,1019,CDK4,Known,0.0266,0.5881,,,0.7399,0.7857,0.9648,0.5,0.5
BRD-K31342827,120892,LRRK2,Known,0.1975,0.5616,,,0.558,0.7579,0.9081,0.5,0.5
BRD-K31342827,207,AKT1,pQSAR,0.0017,0.606,,,0.8881,0.8032,0.9874,0.5,0.5
BRD-K31342827,3932,LCK,pQSAR,0.0093,0.5616,,,0.8086,0.7579,0.9611,0.5,0.5
BRD-K31342827,5170,PDPK1,Known,0.0629,0.5229,,,0.6711,0.713,0.8877,0.5,0.5
BRD-K31342827,5580,PRKCD,pIC50,0.0098,0.4876,,,0.8055,0.668,0.8877,0.5,0.5
BRD-K31342827,595,CCND1,Known,0.2584,0.5881,,,0.5261,0.7857,0.9306,0.5,0.5
BRD-K31471398,1812,DRD1,Known,0.0206,0.7885,,,0.7581,0.9239,0.9984,0.5,0.5
BRD-K31471398,3269,HRH1,pQSAR,0.0031,0.6137,,,0.864,0.8103,0.9867,0.5,0.5
BRD-K31542390,1577,CYP3A5,pQSAR,0.0032,0.6264,,,0.8626,0.8217,0.989,0.5,0.5
BRD-K31542390,7153,TOP2A,pQSAR,0.0012,0.6264,,,0.9003,0.8217,0.9916,0.5,0.5
BRD-K31611373,5737,PTGFR,Known,0.7785,0.6377,,,0.3208,0.8314,0.9371,0.5,0.5
BRD-K31611373,6915,TBXA2R,Known,0.6829,0.6377,,,0.3615,0.8314,0.9448,0.5,0.5
BRD-K31627533,2908,NR3C1,Known,0.0005,0.8702,,,0.9259,0.9519,0.9998,0.5,0.5
BRD-K31627533,866,SERPINA6,Known,0.0007,0.8162,,,0.9168,0.9347,0.9996,0.5,0.5
BRD-K31633810,1128,CHRM1,Known,0.0268,0.7077,,,0.7394,0.8822,0.9941,0.5,0.5
BRD-K31633810,1131,CHRM3,Known,0.0061,0.6379,,,0.8317,0.8316,0.9889,0.5,0.5
BRD-K31987754,2548,GAA,pQSAR,0.0078,0.6142,,,0.8185,0.8108,0.983,0.5,0.5
BRD-K31987754,5465,PPARA,Known,0.3088,0.7773,,,0.5031,0.919,0.9955,0.5,0.5
BRD-K31987754,5743,PTGS2,pQSAR,0.0073,0.7749,,,0.8221,0.918,0.9985,0.5,0.5
BRD-K31987754,9290,GPR55,Known,0.0843,0.5095,,,0.6449,0.6963,0.855,0.5,0.5
BRD-K32107296,7153,TOP2A,Known,0.1459,0.4995,,,0.591,0.6835,0.8098,0.5,0.5
BRD-K32247306,1131,CHRM3,pQSAR,0.0014,0.6712,,,0.8951,0.8576,0.9955,0.5,0.5
BRD-K32247306,136,ADORA2B,pQSAR,0.0077,0.657,,,0.8192,0.847,0.9911,0.5,0.5
BRD-K32247306,1719,DHFR,pQSAR,0.0065,0.6341,,,0.8284,0.8284,0.988,0.5,0.5
BRD-K32247306,2554,GABRA1,Known,0.9834,0.7794,,,0.1425,0.92,0.9831,0.5,0.5
BRD-K32247306,2558,GABRA5,Known,0.6871,0.6472,,,0.3598,0.8392,0.9516,0.5,0.5
BRD-K32247306,2562,GABRB3,Known,0.2743,0.6472,,,0.5186,0.8392,0.9699,0.5,0.5
BRD-K32247306,2565,GABRG1,Known,0.4985,0.6472,,,0.4297,0.8392,0.9609,0.5,0.5
BRD-K32247306,2568,GABRP,Known,0.9166,0.6472,,,0.2366,0.8392,0.9259,0.5,0.5
BRD-K32247306,4128,MAOA,pQSAR,0.0019,0.7023,,,0.884,0.8788,0.997,0.5,0.5
BRD-K32247306,4790,NFKB1,pQSAR,0.0103,0.6407,,,0.8026,0.8339,0.9876,0.5,0.5
BRD-K32292990,1956,EGFR,Known,0.0089,0.6095,,,0.8111,0.8065,0.9811,0.5,0.5
BRD-K32292990,4835,NQO2,pQSAR,0.0025,0.6069,,,0.8731,0.804,0.9862,0.5,0.5
BRD-K32292990,5579,PRKCB,Known,0.7731,0.5934,,,0.3233,0.791,0.8846,0.5,0.5
BRD-K32318651,4860,PNP,Known,0.6339,0.6324,,,0.3803,0.8269,0.9437,0.5,0.5
BRD-K32398298,1577,CYP3A5,Known,0.0021,0.426,,,0.8801,0.582,0.8272,0.5,0.5
BRD-K32398298,2554,GABRA1,Known,0.9956,0.6347,,,0.092,0.8289,0.8156,0.5,0.5
BRD-K32398298,2558,GABRA5,Known,0.693,0.6347,,,0.3574,0.8289,0.9416,0.5,0.5
BRD-K32398298,2562,GABRB3,Known,0.7682,0.6347,,,0.3255,0.8289,0.9354,0.5,0.5
BRD-K32398298,2565,GABRG1,Known,0.9194,0.6347,,,0.2341,0.8289,0.911,0.5,0.5
BRD-K32398298,2568,GABRP,Known,0.399,0.6347,,,0.4666,0.8289,0.9579,0.5,0.5
BRD-K32501161,4128,MAOA,Known,0.7012,0.6388,,,0.3542,0.8323,0.9444,0.5,0.5
BRD-K32501161,4129,MAOB,Known,0.5625,0.6388,,,0.4065,0.8323,0.9526,0.5,0.5
BRD-K32501161,476,ATP1A1,pQSAR,0.0005,0.6801,,,0.9259,0.864,0.9971,0.5,0.5
BRD-K32526544,2554,GABRA1,pQSAR,0.001,0.715,,,0.9062,0.8867,0.9979,0.5,0.5
BRD-K32526544,3783,KCNN4,Known,0.7049,0.7934,,,0.3527,0.9259,0.9944,0.5,0.5
BRD-K32526544,7083,TK1,pQSAR,0.0102,0.6872,,,0.8032,0.8689,0.9939,0.5,0.5
BRD-K32610195,2099,ESR1,pQSAR,0.0032,0.7793,,,0.8626,0.9199,0.9989,0.5,0.5
BRD-K32610195,367,AR,StructureLikely,0.0732,0.7847,,,0.6577,0.9223,0.9975,0.5,0.5
BRD-K32681104,3269,HRH1,pQSAR,0.0003,0.6721,,,0.9378,0.8583,0.9971,0.5,0.5
BRD-K32681104,4214,MAP3K1,pQSAR,0.0065,0.6922,,,0.8284,0.8723,0.995,0.5,0.5
BRD-K32681104,4967,OGDH,pQSAR,0.0035,0.6417,,,0.8586,0.8347,0.991,0.5,0.5
BRD-K32681104,7153,TOP2A,pQSAR,0.0057,0.6464,,,0.8352,0.8386,0.9904,0.5,0.5
BRD-K32681104,760,CA2,Known,0.1078,0.8001,,,0.6215,0.9286,0.9978,0.5,0.5
BRD-K32681104,771,CA12,Known,0.4139,0.8001,,,0.4609,0.9286,0.9964,0.5,0.5
BRD-K32696739,150,ADRA2A,Known,0.0276,0.8081,,,0.7372,0.9317,0.9987,0.5,0.5
BRD-K32696739,152,ADRA2C,Known,0.943,0.8081,,,0.2103,0.9317,0.9923,0.5,0.5
BRD-K32696739,1577,CYP3A5,pQSAR,0.0026,0.6114,,,0.8715,0.8082,0.9869,0.5,0.5
BRD-K32696739,4128,MAOA,Known,0.5961,0.7138,,,0.3943,0.886,0.9837,0.5,0.5
BRD-K32696739,4129,MAOB,Known,0.5491,0.7138,,,0.4114,0.886,0.9846,0.5,0.5
BRD-K32710582,154,ADRB2,pQSAR,0.0103,0.6443,,,0.8026,0.8369,0.9883,0.5,0.5
BRD-K32710582,3303,HSPA1A,pQSAR,0.0036,0.6233,,,0.8574,0.819,0.988,0.5,0.5
BRD-K32744045,10135,NAMPT,pQSAR,0.0063,0.6868,,,0.83,0.8686,0.9946,0.5,0.5
BRD-K32744045,1786,DNMT1,Known,0.1723,0.5403,,,0.5732,0.7338,0.8823,0.5,0.5
BRD-K32744045,476,ATP1A1,pQSAR,0.0005,0.7117,,,0.9259,0.8847,0.9982,0.5,0.5
BRD-K32793530,1571,CYP2E1,StructureLikely,0.1571,0.6094,,,0.5831,0.8064,0.9567,0.5,0.5
BRD-K32793530,1577,CYP3A5,StructureLikely,0.1018,0.6827,,,0.6271,0.8658,0.9873,0.5,0.5
BRD-K32793530,2099,ESR1,Known,0.0124,0.6612,,,0.7914,0.8502,0.9904,0.5,0.5
BRD-K32793530,2100,ESR2,Known,0.0715,0.6612,,,0.6598,0.8502,0.9842,0.5,0.5
BRD-K32795028,1131,CHRM3,pQSAR,0.0019,0.625,,,0.884,0.8205,0.9902,0.5,0.5
BRD-K32795028,154,ADRB2,pQSAR,0.0044,0.7439,,,0.848,0.9029,0.998,0.5,0.5
BRD-K32795028,50846,DHH,pQSAR,0.0022,0.6895,,,0.8783,0.8705,0.9962,0.5,0.5
BRD-K32795028,760,CA2,pQSAR,0.0085,0.6276,,,0.8137,0.8228,0.9858,0.5,0.5
BRD-K32830106,1131,CHRM3,pQSAR,0.0063,0.6173,,,0.83,0.8136,0.9847,0.5,0.5
BRD-K32830106,150,ADRA2A,Known,0.0936,0.6352,,,0.6351,0.8293,0.9748,0.5,0.5
BRD-K32830106,152,ADRA2C,Known,0.5765,0.6352,,,0.4014,0.8293,0.9493,0.5,0.5
BRD-K32830106,1577,CYP3A5,Known,0.0023,0.6385,,,0.8765,0.8321,0.9916,0.5,0.5
BRD-K32830106,5743,PTGS2,pQSAR,0.0005,0.604,,,0.9259,0.8013,0.9908,0.5,0.5
BRD-K32906660,1956,EGFR,Known,0.1118,0.7334,,,0.6179,0.8973,0.9939,0.5,0.5
BRD-K32906660,213,ALB,pQSAR,0.0049,0.6123,,,0.8428,0.8091,0.9846,0.5,0.5
BRD-K32906660,231,AKR1B1,pQSAR,0.0017,0.71,,,0.8881,0.8837,0.9974,0.5,0.5
BRD-K32906660,3055,HCK,pQSAR,0.0067,0.6874,,,0.8268,0.869,0.9946,0.5,0.5
BRD-K32906660,3717,JAK2,StructureLikely,0.4616,0.5357,,,0.4431,0.7284,0.8244,0.5,0.5
BRD-K32906660,3718,JAK3,StructureLikely,0.7798,0.639,,,0.3202,0.8325,0.9382,0.5,0.5
BRD-K32906660,5970,RELA,pQSAR,0.0002,0.7536,,,0.946,0.9079,0.9993,0.5,0.5
BRD-K32906660,6774,STAT3,StructureLikely,0.2901,0.5751,,,0.5114,0.7724,0.9132,0.5,0.5
BRD-K32977963,1460,CSNK2B,pQSAR,0.0037,0.6147,,,0.8561,0.8113,0.9863,0.5,0.5
BRD-K32977963,154,ADRB2,pQSAR,0.0015,0.704,,,0.8927,0.8799,0.9972,0.5,0.5
BRD-K32977963,367,AR,Known,0.0436,0.6599,,,0.7019,0.8492,0.9861,0.5,0.5
BRD-K32977963,4128,MAOA,Known,0.1206,0.6396,,,0.6104,0.833,0.9744,0.5,0.5
BRD-K33106058,5422,POLA1,Known,0.0439,0.8125,1.0,,0.7013,0.9334,0.9986,0.8919,0.5
BRD-K33106058,6240,RRM1,NCI60,0.0466,0.8125,0.7077,,0.6965,0.9334,0.9986,0.8011,0.5
BRD-K33106058,6241,RRM2,NCI60,0.0185,0.8125,0.7077,,0.7655,0.9334,0.9989,0.8011,0.5
BRD-K33106058,7155,TOP2B,pQSAR,0.0034,0.6527,0.5809,,0.8599,0.8436,0.9924,0.7468,0.5
BRD-K33106058,7298,TYMS,NCI60,0.0146,0.7227,0.7107,,0.7811,0.8912,0.996,0.8022,0.5
BRD-K33127281,5914,RARA,Known,0.0312,0.6263,,,0.7281,0.8216,0.9791,0.5,0.5
BRD-K33127281,5915,RARB,Known,0.0139,0.6263,,,0.7842,0.8216,0.9833,0.5,0.5
BRD-K33127281,5916,RARG,Known,0.0007,0.6263,,,0.9168,0.8216,0.9928,0.5,0.5
BRD-K33127281,6256,RXRA,Known,0.3264,0.5242,,,0.4956,0.7146,0.8223,0.5,0.5
BRD-K33127281,6257,RXRB,Known,0.3106,0.5242,,,0.5023,0.7146,0.8253,0.5,0.5
BRD-K33211335,116443,GRIN3A,Known,0.0841,0.6791,,,0.6451,0.8633,0.9873,0.5,0.5
BRD-K33211335,1577,CYP3A5,Known,0.4254,0.5411,,,0.4565,0.7347,0.8416,0.5,0.5
BRD-K33211335,2099,ESR1,pQSAR,0.0056,0.6049,,,0.8361,0.8021,0.9822,0.5,0.5
BRD-K33226500,1577,CYP3A5,Known,0.0019,0.554,,,0.884,0.7494,0.9718,0.5,0.5
BRD-K33240821,2548,GAA,pQSAR,0.0035,0.6112,,,0.8586,0.808,0.9858,0.5,0.5
BRD-K33299843,5743,PTGS2,Known,0.4803,0.687,,,0.4363,0.8688,0.9787,0.5,0.5
BRD-K33299843,760,CA2,pQSAR,0.0058,0.7342,,,0.8343,0.8977,0.9974,0.5,0.5
BRD-K33312228,1577,CYP3A5,pQSAR,0.0012,0.8433,,,0.9003,0.9439,0.9997,0.5,0.5
BRD-K33312228,2908,NR3C1,Known,0.0005,0.8609,,,0.9259,0.9493,0.9998,0.5,0.5
BRD-K33312228,301,ANXA1,pQSAR,0.0032,0.8113,,,0.8626,0.9329,0.9993,0.5,0.5
BRD-K33312228,5579,PRKCB,pQSAR,0.0022,0.6199,,,0.8783,0.816,0.989,0.5,0.5
BRD-K33312228,5618,PRLR,pQSAR,0.0007,0.8251,,,0.9168,0.9379,0.9996,0.5,0.5
BRD-K33396764,1131,CHRM3,pQSAR,0.0096,0.6908,,,0.8067,0.8713,0.9943,0.5,0.5
BRD-K33396764,1786,DNMT1,pQSAR,0.0061,0.7814,,,0.8317,0.9209,0.9987,0.5,0.5
BRD-K33396764,5465,PPARA,StructureLikely,0.4686,0.8602,,,0.4406,0.9491,0.9985,0.5,0.5
BRD-K33396764,5467,PPARD,StructureSure,0.4485,0.6991,,,0.4479,0.8768,0.9828,0.5,0.5
BRD-K33396764,5468,PPARG,StructureSure,0.2519,0.8602,,,0.5292,0.9491,0.9988,0.5,0.5
BRD-K33396764,5743,PTGS2,Known,0.1518,0.6912,,,0.5868,0.8716,0.9873,0.5,0.5
BRD-K33396764,5916,RARG,pQSAR,0.0002,0.6647,,,0.946,0.8528,0.9971,0.5,0.5
BRD-K33583600,1577,CYP3A5,pQSAR,0.0032,0.6029,,,0.8626,0.8002,0.9843,0.5,0.5
BRD-K33583600,231,AKR1B1,Known,0.1589,0.6813,,,0.5819,0.8648,0.985,0.5,0.5
BRD-K33583600,23411,SIRT1,Known,0.6922,0.8184,,,0.3578,0.9355,0.9962,0.5,0.5
BRD-K33583600,3569,IL6,StructureLikely,0.2493,0.6364,,,0.5305,0.8303,0.9659,0.5,0.5
BRD-K33583600,5156,PDGFRA,pQSAR,0.0073,0.6465,,,0.8221,0.8386,0.9897,0.5,0.5
BRD-K33583600,5580,PRKCD,pQSAR,0.0085,0.6314,,,0.8137,0.8261,0.9865,0.5,0.5
BRD-K33583600,6300,MAPK12,pQSAR,0.0071,0.6906,,,0.8236,0.8712,0.9948,0.5,0.5
BRD-K33583600,7124,TNF,StructureLikely,0.4385,0.7683,,,0.4516,0.915,0.994,0.5,0.5
BRD-K33818169,10062,NR1H3,Known,0.6378,0.5535,,,0.3788,0.7489,0.8341,0.5,0.5
BRD-K33818169,19,ABCA1,Known,0.7168,0.5535,,,0.3478,0.7489,0.8196,0.5,0.5
BRD-K33818169,7376,NR1H2,Known,0.0197,0.5535,,,0.7612,0.7489,0.9464,0.5,0.5
BRD-K34154330,2554,GABRA1,Known,0.414,0.5978,,,0.4608,0.7953,0.9273,0.5,0.5
BRD-K34469523,154,ADRB2,Known,0.3342,0.8274,,,0.4924,0.9387,0.9978,0.5,0.5
BRD-K34469523,2550,GABBR1,pQSAR,0.0046,0.6514,,,0.8459,0.8426,0.9916,0.5,0.5
BRD-K34533029,1956,EGFR,Known,0.0392,0.7225,,,0.7104,0.8911,0.9947,0.5,0.5
BRD-K34533029,3717,JAK2,StructureLikely,0.0025,0.5365,,,0.8731,0.7293,0.9607,0.5,0.5
BRD-K34533029,3718,JAK3,StructureLikely,0.3251,0.5984,,,0.4962,0.7959,0.9347,0.5,0.5
BRD-K34533029,6774,STAT3,StructureLikely,0.0639,0.5848,,,0.6698,0.7824,0.9527,0.5,0.5
BRD-K34581968,1017,CDK2,Known,0.0114,0.5364,,,0.7965,0.7292,0.9409,0.5,0.5
BRD-K34581968,120892,LRRK2,pQSAR,0.0007,0.6246,,,0.9168,0.8202,0.9926,0.5,0.5
BRD-K34581968,2064,ERBB2,Known,0.5956,0.6049,,,0.3945,0.8021,0.9203,0.5,0.5
BRD-K34581968,207,AKT1,Known,0.017,0.5557,,,0.7711,0.7513,0.9501,0.5,0.5
BRD-K34581968,3480,IGF1R,Known,0.0763,0.5666,,,0.654,0.7633,0.9354,0.5,0.5
BRD-K34581968,3643,INSR,Known,0.3761,0.637,,,0.4754,0.8308,0.9603,0.5,0.5
BRD-K34581968,3717,JAK2,pIC50,0.0023,0.6033,,,0.8765,0.8006,0.9857,0.5,0.5
BRD-K34581968,3791,KDR,Known,0.7329,0.637,,,0.341,0.8308,0.9405,0.5,0.5
BRD-K34581968,3932,LCK,Known,0.0668,0.588,,,0.6659,0.7856,0.9543,0.5,0.5
BRD-K34581968,4233,MET,Known,0.5548,0.571,,,0.4093,0.768,0.8785,0.5,0.5
BRD-K34581968,5156,PDGFRA,Known,0.2676,0.637,,,0.5217,0.8308,0.9653,0.5,0.5
BRD-K34581968,5159,PDGFRB,Known,0.0621,0.637,,,0.6722,0.8308,0.9782,0.5,0.5
BRD-K34581968,5594,MAPK1,Known,0.2403,0.5291,,,0.535,0.7205,0.8489,0.5,0.5
BRD-K34581968,6790,AURKA,pQSAR,0.0089,0.6033,,,0.8111,0.8006,0.9793,0.5,0.5
BRD-K34581968,898,CCNE1,Known,0.3413,0.5364,,,0.4894,0.7292,0.8454,0.5,0.5
BRD-K34730807,1644,DDC,Known,0.146,0.7736,,,0.5909,0.9174,0.9964,0.5,0.5
BRD-K34730807,1812,DRD1,Known,0.5476,0.7754,,,0.4119,0.9182,0.9939,0.5,0.5
BRD-K34730807,3717,JAK2,pQSAR,0.0081,0.6575,,,0.8164,0.8473,0.991,0.5,0.5
